2221	622
2222	634
2223	670
2224	642
2225	608
2226	685
2227	656
2228	684
2229	620
2230	666
2231	665
2232	608
2233	667
2234	612
2235	603
2236	620
2237	615
2238	591
2239	619
2240	593
2241	662
2242	648
2243	622
2244	640
2245	579
2246	611
2247	652
2248	655
2249	588
2250	637
2251	597
2252	623
2253	600
2254	618
2255	601
2256	616
2257	613
2258	599
2259	580
2260	612
2261	626
2262	602
2263	551
2264	608
2265	612
2266	570
2267	550
2268	601
2269	584
2270	561
2271	587
2272	543
2273	550
2274	579
2275	529
2276	562
2277	549
2278	587
2279	590
2280	597
2281	566
2282	556
2283	508
2284	544
2285	526
2286	555
2287	566
2288	542
2289	561
2290	518
2291	544
2292	503
2293	543
2294	544
2295	550
2296	519
2297	528
2298	525
2299	553
2300	567
2301	537
2302	549
2303	528
2304	523
2305	584
2306	530
2307	544
2308	555
2309	523
2310	528
2311	504
2312	561
2313	564
2314	549
2315	501
2316	531
2317	490
2318	513
2319	541
2320	542
2321	510
2322	531
2323	517
2324	547
2325	523
2326	486
2327	534
2328	557
2329	507
2330	484
2331	527
2332	481
2333	508
2334	504
2335	543
2336	507
2337	522
2338	504
2339	514
2340	539
2341	486
2342	531
2343	503
2344	468
2345	489
2346	490
2347	506
2348	466
2349	471
2350	504
2351	517
2352	517
2353	461
2354	491
2355	499
2356	472
2357	459
2358	471
2359	542
2360	482
2361	464
2362	486
2363	494
2364	429
2365	487
2366	473
2367	461
2368	445
2369	457
2370	450
2371	435
2372	456
2373	488
2374	435
2375	436
2376	464
2377	461
2378	465
2379	483
2380	463
2381	443
2382	457
2383	456
2384	448
2385	466
2386	442
2387	470
2388	487
2389	461
2390	463
2391	484
2392	417
2393	429
2394	400
2395	423
2396	427
2397	446
2398	436
2399	457
2400	438
2401	417
2402	453
2403	413
2404	426
2405	404
2406	442
2407	399
2408	406
2409	417
2410	396
2411	432
2412	393
2413	410
2414	390
2415	431
2416	410
2417	436
2418	394
2419	414
2420	414
2421	398
2422	392
2423	378
2424	397
2425	406
2426	391
2427	420
2428	440
2429	370
2430	423
2431	388
2432	363
2433	379
2434	368
2435	414
2436	405
2437	382
2438	395
2439	422
2440	365
2441	390
2442	388
2443	429
2444	384
2445	369
2446	399
2447	390
2448	417
2449	393
2450	397
2451	385
2452	384
2453	388
2454	403
2455	407
2456	361
2457	337
2458	407
2459	370
2460	373
2461	335
2462	429
2463	377
2464	369
2465	378
2466	330
2467	363
2468	403
2469	377
2470	389
2471	373
2472	380
2473	383
2474	334
2475	367
2476	369
2477	365
2478	332
2479	342
2480	304
2481	350
2482	350
2483	353
2484	333
2485	280
2486	346
2487	384
2488	353
2489	361
2490	306
2491	325
2492	378
2493	352
2494	344
2495	325
2496	351
2497	351
2498	349
2499	335
2500	316
2501	293
2502	320
2503	342
2504	360
2505	308
2506	321
2507	347
2508	308
2509	307
2510	348
2511	341
2512	320
2513	295
2514	336
2515	310
2516	338
2517	311
2518	314
2519	331
2520	326
2521	304
2522	320
2523	341
2524	312
2525	311
2526	310
2527	246
2528	284
2529	287
2530	346
2531	287
2532	292
2533	283
2534	326
2535	292
2536	298
2537	284
2538	281
2539	294
2540	295
2541	289
2542	291
2543	281
2544	320
2545	280
2546	321
2547	294
2548	297
2549	258
2550	299
2551	314
2552	276
2553	302
2554	286
2555	290
2556	290
2557	322
2558	274
2559	251
2560	296
2561	309
2562	272
2563	261
2564	292
2565	290
2566	272
2567	308
2568	277
2569	297
2570	300
2571	278
2572	290
2573	280
2574	272
2575	287
2576	276
2577	255
2578	284
2579	288
2580	278
2581	258
2582	287
2583	243
2584	263
2585	290
2586	236
2587	264
2588	272
2589	261
2590	286
